county,max_age,r_count,r_rate,n_registered,state
HAMILTON,99,0.994277067473076,0.7705764911731302,6625,NE
HARLAN,99,0.9897320959620174,0.7970531523056064,2369,NE
HAYES,99,0.9725901564962828,0.3186224884400541,667,NE
HITCHCOCK,99,0.9797548747264664,0.6458950745514306,1802,NE
HOLT,99,0.9948444599370482,0.8662554087581543,6880,NE
HOOKER,99,0.9437973260011463,0.41048818082308697,533,NE
HOWARD,99,0.987478381098143,0.7767460153849717,4471,NE
JEFFERSON,99,0.9897446702141705,0.8161551784751209,4619,NE
JOHNSON,99,0.9885441992648563,0.595847594202563,2823,NE
KEARNEY,99,0.9921852741098727,0.7174402840003905,4438,NE
KEITH,98,0.9905223869569901,0.694127792559604,5659,NE
KEYA PAHA,98,0.9691726789349362,0.5443027391879578,617,NE
KIMBALL,99,0.9794747635666818,0.4537413964114474,2486,NE
KNOX,99,0.9940650281959664,0.7860053759902735,5474,NE
LANCASTER,99,0.9991236717574308,0.9768215967656423,192443,NE
LINCOLN,99,0.9921991465752038,0.9340569756179224,22480,NE
LOGAN,97,0.9648311732220146,0.3306105932525807,523,NE
LOUP,98,0.969800559128662,0.43183708209450417,523,NE
MADISON,99,0.9941455013427652,0.8966291880619256,21088,NE
MCPHERSON,95,0.9482540202544639,0.48523147445452763,340,NE
MERRICK,99,0.9943990660426754,0.6993651583496159,4917,NE
MORRILL,99,0.9885664153482808,0.5262269700635075,3026,NE
NANCE,99,0.9894477454710329,0.597031879071992,2359,NE
NEMAHA,99,0.9893326219603716,0.6789673963168136,4273,NE
NUCKOLLS,99,0.983444647170516,0.777248870038644,3040,NE
OTOE,99,0.9945298540909725,0.7943382611122811,10526,NE
PAWNEE,99,0.9769871825759758,0.5173759277754492,1815,NE
PERKINS,98,0.9845027174573946,0.6541909437836022,1823,NE
PHELPS,99,0.9909571611994612,0.7634545602296801,6019,NE
PIERCE,99,0.9914515466497692,0.6653104272066077,4880,NE
PLATTE,99,0.9965297399092078,0.9318910864241573,20030,NE
POLK,99,0.9929324898861467,0.7371859943460137,3542,NE
RED WILLOW,99,0.9918439361503273,0.8536108890001299,6872,NE
RICHARDSON,99,0.9940922676410572,0.8561425244236822,5242,NE
ROCK,97,0.9739732743023752,0.5986506621957413,1005,NE
SALINE,99,0.9906298968784182,0.8357685148447399,7597,NE
SARPY,99,0.9996658139274543,0.9730873491814553,116721,NE
SAUNDERS,99,0.9969119495139059,0.8897676823164203,15463,NE
SCOTTS BLUFF,99,0.9845403371052207,0.9553371569665228,22629,NE
SEWARD,99,0.9964332367875793,0.8697116608477328,11194,NE
SHERIDAN,99,0.9852919860764325,0.6465005100002686,3533,NE
SHERMAN,97,0.9830125968909926,0.6913606221055846,2071,NE
SIOUX,98,0.9767620021245784,0.5356445564172811,846,NE
STANTON,99,0.9919193962697758,0.7267919203880874,3690,NE
THAYER,99,0.9869622597675217,0.6996128895323711,3547,NE
THOMAS,95,0.9634893087707257,0.29605752696451615,480,NE
THURSTON,99,0.9425741215617703,0.609182279611844,4219,NE
VALLEY,99,0.9855327685721759,0.7178774466613937,2887,NE
WASHINGTON,99,0.9977861592140334,0.8818685508560065,14783,NE
WAYNE,98,0.988689114269853,0.7252555776576375,5181,NE
WEBSTER,98,0.9874265420774448,0.6246133664464293,2220,NE
WHEELER,97,0.9753508681065816,0.523399771913983,583,NE
YORK,99,0.981948825904463,0.7089109588683488,9599,NE
